test_id,node,test_category,test_description,test,result,failure_reason
255,borderleaf1,Routing Table,Remote Lo0 address,192.168.201.13,FAIL,Lo0 192.168.201.13 is not in the routing table
256,borderleaf1,Routing Table,Remote Lo0 address,192.168.201.14,FAIL,Lo0 192.168.201.14 is not in the routing table
257,borderleaf2,Routing Table,Remote Lo0 address,192.168.101.5,FAIL,Lo0 192.168.101.5 is not in the routing table
258,borderleaf2,Routing Table,Remote Lo0 address,192.168.201.6,PASS,
259,borderleaf2,Routing Table,Remote Lo0 address,192.168.101.1,FAIL,Lo0 192.168.101.1 is not in the routing table
260,borderleaf2,Routing Table,Remote Lo0 address,192.168.101.2,FAIL,Lo0 192.168.101.2 is not in the routing table
261,borderleaf2,Routing Table,Remote Lo0 address,192.168.201.3,FAIL,Lo0 192.168.201.3 is not in the routing table
262,borderleaf2,Routing Table,Remote Lo0 address,192.168.201.4,FAIL,Lo0 192.168.201.4 is not in the routing table
263,borderleaf2,Routing Table,Remote Lo0 address,192.168.101.11,FAIL,Lo0 192.168.101.11 is not in the routing table
264,borderleaf2,Routing Table,Remote Lo0 address,192.168.101.12,FAIL,Lo0 192.168.101.12 is not in the routing table
265,borderleaf2,Routing Table,Remote Lo0 address,192.168.201.13,FAIL,Lo0 192.168.201.13 is not in the routing table
266,borderleaf2,Routing Table,Remote Lo0 address,192.168.201.14,FAIL,Lo0 192.168.201.14 is not in the routing table
267,leaf1,Routing Table,Remote Lo0 address,192.168.101.5,FAIL,Lo0 192.168.101.5 is not in the routing table
268,leaf1,Routing Table,Remote Lo0 address,192.168.201.6,FAIL,Lo0 192.168.201.6 is not in the routing table
269,leaf1,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
270,leaf1,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
271,leaf1,Routing Table,Remote Lo0 address,192.168.201.3,FAIL,Lo0 192.168.201.3 is not in the routing table
272,leaf1,Routing Table,Remote Lo0 address,192.168.201.4,FAIL,Lo0 192.168.201.4 is not in the routing table
273,leaf1,Routing Table,Remote Lo0 address,192.168.101.11,PASS,
274,leaf1,Routing Table,Remote Lo0 address,192.168.101.12,PASS,
275,leaf1,Routing Table,Remote Lo0 address,192.168.201.13,FAIL,Lo0 192.168.201.13 is not in the routing table
276,leaf1,Routing Table,Remote Lo0 address,192.168.201.14,FAIL,Lo0 192.168.201.14 is not in the routing table
277,leaf2,Routing Table,Remote Lo0 address,192.168.101.5,FAIL,Lo0 192.168.101.5 is not in the routing table
278,leaf2,Routing Table,Remote Lo0 address,192.168.201.6,FAIL,Lo0 192.168.201.6 is not in the routing table
279,leaf2,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
280,leaf2,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
281,leaf2,Routing Table,Remote Lo0 address,192.168.201.3,FAIL,Lo0 192.168.201.3 is not in the routing table
282,leaf2,Routing Table,Remote Lo0 address,192.168.201.4,FAIL,Lo0 192.168.201.4 is not in the routing table
283,leaf2,Routing Table,Remote Lo0 address,192.168.101.11,PASS,
284,leaf2,Routing Table,Remote Lo0 address,192.168.101.12,PASS,
285,leaf2,Routing Table,Remote Lo0 address,192.168.201.13,FAIL,Lo0 192.168.201.13 is not in the routing table
286,leaf2,Routing Table,Remote Lo0 address,192.168.201.14,FAIL,Lo0 192.168.201.14 is not in the routing table
287,leaf3,Routing Table,Remote Lo0 address,192.168.101.5,FAIL,Lo0 192.168.101.5 is not in the routing table
288,leaf3,Routing Table,Remote Lo0 address,192.168.201.6,FAIL,Lo0 192.168.201.6 is not in the routing table
289,leaf3,Routing Table,Remote Lo0 address,192.168.101.1,FAIL,Lo0 192.168.101.1 is not in the routing table
290,leaf3,Routing Table,Remote Lo0 address,192.168.101.2,FAIL,Lo0 192.168.101.2 is not in the routing table
291,leaf3,Routing Table,Remote Lo0 address,192.168.201.3,PASS,
292,leaf3,Routing Table,Remote Lo0 address,192.168.201.4,PASS,
293,leaf3,Routing Table,Remote Lo0 address,192.168.101.11,FAIL,Lo0 192.168.101.11 is not in the routing table
294,leaf3,Routing Table,Remote Lo0 address,192.168.101.12,FAIL,Lo0 192.168.101.12 is not in the routing table
295,leaf3,Routing Table,Remote Lo0 address,192.168.201.13,PASS,
296,leaf3,Routing Table,Remote Lo0 address,192.168.201.14,PASS,
297,leaf4,Routing Table,Remote Lo0 address,192.168.101.5,FAIL,Lo0 192.168.101.5 is not in the routing table
298,leaf4,Routing Table,Remote Lo0 address,192.168.201.6,FAIL,Lo0 192.168.201.6 is not in the routing table
299,leaf4,Routing Table,Remote Lo0 address,192.168.101.1,FAIL,Lo0 192.168.101.1 is not in the routing table
300,leaf4,Routing Table,Remote Lo0 address,192.168.101.2,FAIL,Lo0 192.168.101.2 is not in the routing table
301,leaf4,Routing Table,Remote Lo0 address,192.168.201.3,PASS,
302,leaf4,Routing Table,Remote Lo0 address,192.168.201.4,PASS,
303,leaf4,Routing Table,Remote Lo0 address,192.168.101.11,FAIL,Lo0 192.168.101.11 is not in the routing table
304,leaf4,Routing Table,Remote Lo0 address,192.168.101.12,FAIL,Lo0 192.168.101.12 is not in the routing table
305,leaf4,Routing Table,Remote Lo0 address,192.168.201.13,PASS,
306,leaf4,Routing Table,Remote Lo0 address,192.168.201.14,PASS,
307,borderleaf1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1 - 192.168.101.5 Destination: 192.168.101.5,PASS,
308,borderleaf1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1 - 192.168.101.5 Destination: 192.168.201.6,FAIL,100% packet loss
309,borderleaf1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1 - 192.168.101.5 Destination: 192.168.101.1,FAIL,100% packet loss
310,borderleaf1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1 - 192.168.101.5 Destination: 192.168.101.2,FAIL,100% packet loss
311,borderleaf1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1 - 192.168.101.5 Destination: 192.168.201.3,FAIL,100% packet loss
312,borderleaf1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1 - 192.168.101.5 Destination: 192.168.201.4,FAIL,100% packet loss
313,borderleaf1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1 - 192.168.101.5 Destination: 192.168.101.11,FAIL,100% packet loss
314,borderleaf1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1 - 192.168.101.5 Destination: 192.168.101.12,FAIL,100% packet loss
315,borderleaf1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1 - 192.168.101.5 Destination: 192.168.201.13,FAIL,100% packet loss
316,borderleaf1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1 - 192.168.101.5 Destination: 192.168.201.14,FAIL,100% packet loss
317,borderleaf2,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf2 - 192.168.201.6 Destination: 192.168.101.5,FAIL,100% packet loss
318,borderleaf2,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf2 - 192.168.201.6 Destination: 192.168.201.6,PASS,
319,borderleaf2,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf2 - 192.168.201.6 Destination: 192.168.101.1,FAIL,100% packet loss
320,borderleaf2,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf2 - 192.168.201.6 Destination: 192.168.101.2,FAIL,100% packet loss
321,borderleaf2,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf2 - 192.168.201.6 Destination: 192.168.201.3,FAIL,100% packet loss
322,borderleaf2,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf2 - 192.168.201.6 Destination: 192.168.201.4,FAIL,100% packet loss
323,borderleaf2,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf2 - 192.168.201.6 Destination: 192.168.101.11,FAIL,100% packet loss
324,borderleaf2,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf2 - 192.168.201.6 Destination: 192.168.101.12,FAIL,100% packet loss
325,borderleaf2,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf2 - 192.168.201.6 Destination: 192.168.201.13,FAIL,100% packet loss
326,borderleaf2,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf2 - 192.168.201.6 Destination: 192.168.201.14,FAIL,100% packet loss
327,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.101.5,FAIL,100% packet loss
328,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.201.6,FAIL,100% packet loss
329,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.101.1,PASS,
330,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.101.2,PASS,
331,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.201.3,FAIL,100% packet loss
332,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.201.4,FAIL,100% packet loss
333,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.101.11,PASS,
334,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.101.12,PASS,
335,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.201.13,FAIL,100% packet loss
336,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.201.14,FAIL,100% packet loss
337,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.101.5,FAIL,100% packet loss
338,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.201.6,FAIL,100% packet loss
339,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.101.1,PASS,
340,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.101.2,PASS,
341,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.201.3,FAIL,100% packet loss
342,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.201.4,FAIL,100% packet loss
343,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.101.11,PASS,
344,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.101.12,PASS,
345,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.201.13,FAIL,100% packet loss
346,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.201.14,FAIL,100% packet loss
347,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.201.3 Destination: 192.168.101.5,FAIL,100% packet loss
348,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.201.3 Destination: 192.168.201.6,FAIL,100% packet loss
349,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.201.3 Destination: 192.168.101.1,FAIL,100% packet loss
350,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.201.3 Destination: 192.168.101.2,FAIL,100% packet loss
351,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.201.3 Destination: 192.168.201.3,PASS,
352,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.201.3 Destination: 192.168.201.4,PASS,
353,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.201.3 Destination: 192.168.101.11,FAIL,100% packet loss
354,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.201.3 Destination: 192.168.101.12,FAIL,100% packet loss
355,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.201.3 Destination: 192.168.201.13,PASS,
356,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.201.3 Destination: 192.168.201.14,PASS,
357,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.201.4 Destination: 192.168.101.5,FAIL,100% packet loss
358,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.201.4 Destination: 192.168.201.6,FAIL,100% packet loss
359,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.201.4 Destination: 192.168.101.1,FAIL,100% packet loss
360,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.201.4 Destination: 192.168.101.2,FAIL,100% packet loss
361,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.201.4 Destination: 192.168.201.3,PASS,
362,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.201.4 Destination: 192.168.201.4,PASS,
363,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.201.4 Destination: 192.168.101.11,FAIL,100% packet loss
364,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.201.4 Destination: 192.168.101.12,FAIL,100% packet loss
365,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.201.4 Destination: 192.168.201.13,PASS,
366,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.201.4 Destination: 192.168.201.14,PASS,
